universal_bigg_id,name,MNX,smiles_ok
f6p_B,Beta-D-Fructose 6-phosphate,MNXM89621,OC[C@@]1(O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O
3hacoa,(S)-3-Hydroxyacyl-CoA,MNXM1875,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)[*]
octdp_5,All-trans-Octaprenyl diphosphate (5 repeating units),MNXM15817,
acoa,Acyl-CoA,MNXM44,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC([*])=O
lald__L,L-Lactaldehyde,MNXM2387,C[C@H](O)C=O
2ommbl_5,"2-Octaprenyl3-methyl-6-methoxy-1,4-benzoquinol (5 repeating units)",MNXM6754,
cdpglc,CDP-glucose,MNXM45895,
stys,Stachyose,MNXM1503,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
dhmtp,"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one",MNXM494,CSCCC(=O)C(\O)=C\O
CDP_4keto_6deox_glc,CDP-4-keto-6-deoxy-D-glucose,MNXM148987,
tdp,Tdp,MNXM83408,Cc1cn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O
laur_hde_kdo2lipid4,KDO2-(lauroyl)-(hexadecenoic)-lipid4,MNXM148296,
ttp,Ttp,MNXM148527,
kokdo_laur_hde_lipid4,KO-KDO-laur-hde-lipid4[c],MNXM148302,
hkmpp,2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate,MNXM409,[H]C(OP([O-])([O-])=O)=C(O)C(=O)CCSC
lps_tetra,LPS with tetraacyl lipidA,MNXM147501,
5cmhm,5-Carboxymethyl-2-hydroxymuconate,MNXM1163,O\C(=C/C=C(\CC([O-])=O)C([O-])=O)C([O-])=O
5cohe,5-Carboxy-2-oxohept-3-enedioate,MNXM1163,O\C(=C/C=C(\CC([O-])=O)C([O-])=O)C([O-])=O
2ohed,"2-Oxohept-3-ene-1,7-dioate",MNXM90958,[O-]C(=O)CC\C=C/C(=O)C([O-])=O
1pipdn2c,Delta1-Piperideine-2-carboxylate,MNXM911,[O-]C(=O)C1=[NH+]CCCC1
6p2dhglcn,6-Phospho-2-dehydro-D-gluconate,MNXM1218,O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)C(=O)C([O-])=O
R_3hdcoa,(R)-Hydroxydecanoyl-CoA,MNXM4928,
R_3hddcoa,(R)-3-Hydroxydodecanoyl-CoA,MNXM4926,CCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
R_3hcmrs7ecoa,(R)-3-hydroxy-cis-myristol-7-eoyl-CoA,MNXM6018,
R_3hhcoa,(R)-Hydroxyhexanoyl-CoA,MNXM4929,
R_3hocoa,(R)-Hydroxyoctanoyl-CoA,MNXM4930,
3mbzalc,3-methylbenzyl alcohol,MNXM3486,Cc1cccc(CO)c1
3oxoadp,3-Oxoadipate,MNXM716,[O-]C(=O)CCC(=O)CC([O-])=O
coucoa,P coumaroyl CoA C30H38N7O18P3S1,MNXM264,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1
5odhf2a,"5-Oxo-4,5-dihydrofuran-2-acetate",MNXM829,[O-]C(=O)CC1=CCC(=O)O1
4mbzald,P-methylbenzaldehyde,MNXM4077,Cc1ccc(C=O)cc1
4mbzalc,4-methylbenzyl alcohol,MNXM3500,Cc1ccc(CO)cc1
4mcat,4-Methylcatechol,MNXM961,Cc1ccc(O)c(O)c1
2omcm,2-oxo-5-methyl-cis-muconate,MNXM4398,CC(\C=C/C(=O)C([O-])=O)C([O-])=O
2hmc,2-Hydroxymuconate,MNXM6068,[O-]C(=O)\C=C/CC(=O)C([O-])=O
2mb2coa,Trans-2-Methylbut-2-enoyl-CoA,MNXM609,CC=C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
2mp2coa,2-Methylprop-2-enoyl-CoA,MNXM947,CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
C04051,C04051,MNXM4388,NC(=O)c1nc[nH]c1N
5apentam,5-Aminopentanamide,MNXM2090,NC(=O)CCCC[NH3+]
nh3,Ammonia,MNXM15,[H][N+]([H])([H])[H]
5g2oxpt,2-Oxoarginine,MNXM1037,NC(=[NH2+])NCCCC(=O)C([O-])=O
dmgly,"N,N-Dimethylglycine",MNXM464,C[NH+](C)CC([O-])=O
bz12diol,"Cis-1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate",MNXM1508,O[C@H]1C=CC=C[C@]1(O)C([O-])=O
bzal,Benzaldehyde,MNXM371,[H]C(=O)c1ccccc1
34dhbald,"3,4-dihydroxybenzaldehyde",MNXM2779,[H]C(=O)c1ccc(O)c(O)c1
ccmuac,"Cis,cis-Muconate",MNXM1144,[O-]C(=O)\C=C/C=C\C([O-])=O
conialdh,Coniferyl aldehyde,MNXM858,COc1cc(\C=C\C=O)ccc1O
fer,Ferulate,MNXM573,COc1cc(\C=C\C([O-])=O)ccc1O
co2dam,"Cob(II)yrinate a,c diamide",MNXM91520,CC1=C2N3[C@H]([C@H](CC([O-])=O)[C@@]2(C)CCC([O-])=O)[C@]2(C)[N+]4=C([C@@H](CCC([O-])=O)[C@]2(C)CC(N)=O)C(C)=C2[N+]5=C(C=C6[N+](=C1[C@@H](CCC([O-])=O)C6(C)C)[Co--]345)[C@@H](CCC([O-])=O)[C@]2(C)CC(N)=O
4hbald,4-Hydroxybenzaldehyde,MNXM577,[H]C(=O)c1ccc(O)cc1
ficytc,Ferricytochrome c C42H52FeN8O6S2,MNXM5749,
co1dam,"Cob(I)yrinate a,c diamide",MNXM92189,CC1=C2N3[C@H]([C@H](CC([O-])=O)[C@@]2(C)CCC([O-])=O)[C@]2(C)[N+]4=C([C@@H](CCC([O-])=O)[C@]2(C)CC(N)=O)C(C)=C2[N+]5=C(C=C6[N+](=C1[C@@H](CCC([O-])=O)C6(C)C)[Co-3]345)[C@@H](CCC([O-])=O)[C@]2(C)CC(N)=O
2ahhmp,2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2,MNXM146055,
2dhphaccoa,"1,2-Dihydroxy-1,2-dihydrophenylacetyl-CoA",MNXM6576,
cala,N-Carbamoyl-beta-alanine,MNXM802,NC(=O)NCCC([O-])=O
dhbpt,"6,7-Dihydrobiopterin",MNXM162257,CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2=N1
C100mclPHA,C10:0-Medium-chain length Polyhydroxyalkanoate.,MNXM6198,
C120mclPHA,C12:0-Medium-chain length Polyhydroxyalkanoate.,MNXM6199,
C140mclPHA,C14:0-Medium-chain length Polyhydroxyalkanoate.,MNXM8356,
C141mclPHA,C14:1-Medium-chain length Polyhydroxyalkanoate.,MNXM8357,
C80mclPHA,C8:0-Medium-chain length Polyhydroxyalkanoate.,MNXM6201,
dna5mtc,DNA 5-methylcytosine,MNXM14908,
mclPHAg,Medium-chain length Polyhydroxyalkanoate growing.,MNXM1841,
m_xyl,M-Xylene,MNXM3300,Cc1cccc(C)c1
p_xyl,P-methyltoluene,MNXM3685,Cc1ccc(C)cc1
pentso3,Pentanesulfonate,MNXM73204,
tol,Toluene,MNXM889,Cc1ccccc1
vanln,Vanillin,MNXM754,[H]C(=O)c1ccc(O)c(OC)c1
vanlt,Vanillate,MNXM982,COc1cc(ccc1O)C([O-])=O
cytcc,Cytochrome c,MNXM48333,
ferulcoa,Feruloyl-CoA,MNXM406,COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP([O-])([O-])=O)n2cnc3c(N)ncnc23)ccc1O
Nforglu,N-Formyl-L-glutamate,MNXM1287,[H]C(=O)N[C@@H](CCC([O-])=O)C([O-])=O
S_gtrdhdlp,S-Glutaryldihydrolipoamide,MNXM81222,NC(=O)CCCCC(S)CCSC(=O)CCCC([O-])=O
glutrna_gln,L-Glutamyl-tRNA(Gln),MNXM91213,
2maacoa,2-Methyl-3-acetoacetyl-CoA,MNXM524,CC(C(C)=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
nfmalm,N-Formyl maleamic acid,MNXM2024,[O-]C(=O)\C=C/C(=O)NC=O
omaenol,"4-Carboxy-2-hydroxyhexa-2,4-dienedioate",MNXM90601,O\C(=C/C(=C/C([O-])=O)/C([O-])=O)C([O-])=O
pre3b,Precorrin 3B,MNXM1291,C[C@]1(CC([O-])=O)[C@H](CCC([O-])=O)\C2=C\c3[nH]c(Cc4[nH]c(c(CC([O-])=O)c4CCC([O-])=O)[C@](C)(O)[C@@]45N\C(=C/C1=[NH+]2)[C@@H](CCC([O-])=O)[C@]4(C)CC(=O)O5)c(CCC([O-])=O)c3CC([O-])=O
pre3a,Precorrin 3 A,MNXM1290,C\C1=C2\[NH2+]\C(=C/C3=N/C(=C\c4[nH]c(Cc5[nH]c1c(CC([O-])=O)c5CCC([O-])=O)c(CCC([O-])=O)c4CC([O-])=O)/[C@@H](CCC([O-])=O)[C@]3(C)CC([O-])=O)[C@@H](CCC([O-])=O)[C@]2(C)CC([O-])=O
pre8,Precorrin 8,MNXM163558,
rbrdxOX,Oxidized rubredoxin,MNXM6368,
seasmet,Se-Adenosylselenomethionine,MNXM3291,C[Se+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
selmeth,Selenomethionine,MNXM1676,C[Se]CC[C@H]([NH3+])C([O-])=O
4hglusa,L 4 Hydroxyglutamate semialdehyde C5H9NO4,MNXM2687,[NH3+][C@@H](C[C@@H](O)C=O)C([O-])=O
acryl,Acrylic acid,MNXM1368,[O-]C(=O)C=C
2dmmq6,2-Demethylmenaquinone 6,MNXM6065,
mqn6,Menaquinone 6,MNXM12235,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC\C(C)=C(/[H])CC1=C(C)C(=O)c2ccccc2C1=O)=C(\C)CCC=C(C)C
focytcc553,Ferrocytochrome c-553,MNXM746,
pg_HP,Phosphatidylglycerol Hp specific,MNXM7651,
clpn_HP,Cardiolipin (Hpylori),MNXM8374,
pe_HP,Phosphatidylethanolamine Hp specific,MNXM7648,
pa_Hp,Phosphatidic acid Hp specific,MNXM7646,
cdpdag_HP,CDP-Diacylglycerol Hp specific,MNXM7157,
lipidX_HP,LipidX HP,MNXM12123,
core_lps_hp,Core lps hp,MNXM11157,
u2hga_HP,UDP-2-hydroxyoctadecanoyl-D-glucosamine,MNXM92707,
mycolate,Mycolate  (2 cyclopropanated rings),MNXM62714,
kmycolate,Keto mycolate (2 cyclopropanated rings),MNXM7466,
mkmycolate,Keto mycolate (1 cyclopropanated rings),MNXM5196,
tdm2,Trehalose dimycolate (alpha mycolate + methoxymycolate),MNXM7827,
mmycolate,Methoxy mycolate (2 cyclopropanated rings),MNXM7522,
tdm1,Trehalose dimycolate (alpha mycolate + methoxymycolate),MNXM7825,
omtta,"Octa-methyl tetracontatricosanoic acid (C34:0, 8 methyl-branched carbons)",MNXM4754,
sl1,Sulfonated tetra-acyl trehalose,MNXM83045,CCCCCCCCCCCCCCCC[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C[C@H](C)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)[C@H](O)CCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2OS([O-])(=O)=O)[C@H](OC(=O)CCCCCCCCCCCCCCC)[C@@H](OC(=O)[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)[C@H](O)CCCCCCCCCCCCCCC)[C@@H]1O
tres,Trehalose 2 sulfate,MNXM40917,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OS([O-])(=O)=O)[C@H](O)[C@@H](O)[C@@H]1O
decda_tb,Decaprenylphosphoryl-beta-D-arabinofuranose,MNXM97075,CC(C)=CCC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/COP([O-])(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
decd_tb,"(E,E,E,E,E,E,E,Z,Z) decaprenyl phosphate",MNXM90505,
fmcbtt,Iron(II) mycobactin T,MNXM5791,
dtt,Dithiothreitol,MNXM4221,OC(CS)C(O)CS
rrppdima,Rhamnose rhamnose phenol phthiocerol dimycocerosate (Mtb),MNXM7742,
qh2,Ubiquinol,MNXM202,
prephthACP,Phthiocerol precursor bound ACP,MNXM5899,
prepphthACP,Phenolic phthiocerol precursor bound ACP,MNXM7641,
phdcaACP,Phenol palmitic acid ACP,MNXM5890,
prepphth,Phenolic phthiocerol precursor,MNXM7640,
peptido_TB2,Peptidoglycan subunit (for Mycobacterium tuberculosis),MNXM7631,
tamocta,Tetra-methyl octacosanoate,MNXM5940,
pphthiocerol,Phenolphtiocerol,MNXM7643,
phthcl,Phthiocol (oxidized),MNXM91274,
phthdl,Phthiodolone,MNXM7676,
phthiocerol,Phthiocerol A,MNXM75251,CCCCCCCCCCCCCCCCCC[C@H](O)C[C@H](O)CCCC[C@@H](C)[C@H](CC)OC
phdcacoa,Phenol palmitic coenzyme A,MNXM92553,
cdpc19c19g,"Cdp diacylglycerol (C19:0, C19:0)",MNXM4506,
ugggmda,"Undecaprenyl-diphospho-N-glycolylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",MNXM7873,
pg190,"Phosphatidylglycerol (dimethylstearoyl, C19:0)",MNXM12653,
pg160190,"Phosphatidylglycerol (hexadecanoyl, methylstearoyl)",MNXM7649,
frrppdima,Fucose rhamnose rhamnose phenol phthiocerol dimycocerosate (Mtb),MNXM7363,
mfrrppdima,Phenolic glycolipid (Mtb),MNXM12630,
pat,Penta-acyl trehalose,MNXM8996,
uaGgla,Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,MNXM1955,C[C@@H](NC(=O)[C@@H](C)NC(=O)[C@H](CCCC[NH3+])NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP([O-])(=O)OP([O-])(=O)OC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)[C@@H]1NC(C)=O)C([O-])=O)C([O-])=O
uGgla,UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine,MNXM162383,C[C@@H](NC(=O)[C@@H](C)NC(=O)[C@H](CCCC[NH3+])NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(OP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@@H]1NC(C)=O)C([O-])=O)C([O-])=O
uaAgla,Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-alanine,MNXM88515,
cigam,Cys-1D-myo-inositol 2-deoxy-D-glucopyranoside,MNXM92226,
mshfald,Mycothiol conjugated methanol,MNXM97575,
cmcbtt,"Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",MNXM8372,
Ac2PIM2,Di-acyl phosphatidylinositol mannoside di-mannose (tuberculosis),MNXM11348,
PIM2,Phosphatidylinositol mannoside di-mannose (tuberculosis),MNXM107973,CCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)O[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCC(C)CCCCCCCC
PIM1,Phosphatidylinositol mannoside (tuberculosis),MNXM162771,
tmha1,Tetramycolyl hexaarabinoside (tdm1 + tdm2 +tre) (Mtb),MNXM13010,
pa190190,"1,2-sn-glycerol 3-phosphate",MNXM7962,
tmha2,Tetramycolyl hexaarabinoside (tdm1 + tdm3 + tre) (Mtb),MNXM13011,
tmha3,Tetramycolyl hexaarabinoside (tdm1 + tdm4 + tre) (Mtb),MNXM13012,
ugagmda,"Undecaprenyl-diphospho-N-glycolylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",MNXM13230,
clpn160190,"Cardiolipin (dihexadecanoyl, dimethylstearoyl)",MNXM10889,
fcmcbtt,"Iron(III) chelated carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)",MNXM11903,
mbhn,Methyl behenic acid,MNXM7525,
ugma,UDP-N-glycolylmuramoyl-L-alanine,MNXM13225,
triat,Tri-acyl trehalose,MNXM9169,
tmha6,Tetramycolyl hexaarabinoside (tdm3 + tdm4 + tre) (Mtb),MNXM13015,
tmha5,Tetramycolyl hexaarabinoside (tdm2 + tdm4 + tre) (Mtb),MNXM13014,
mharab__D,Mannose capped hexa arabinofuranoside,MNXM7514,
uaagtmda,"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",MNXM88508,
uaaAgtla,Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-L-lysyl-D-alanyl-D-alanine,MNXM88510,
galfragund,Galactofuranosyl(30)-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate (M tb),MNXM7366,
1msg3p,1-Acyl-sn-glycerol 3-phosphate (branched C19:0),MNXM91355,
adfdRD,Reduced adrenal ferredoxin,MNXM804,
bmn,Bimane,MNXM61843,Cc1c(C)c(=O)n2n1c(C)c(C)c2=O
mssg,Mycothiol (oxidized - dimer),MNXM12305,
kmeroacidACP,Keto meroacid ACP,MNXM91621,
meroacidACP,Alpha meroacid ACP,MNXM7052,
mkmeroacidcyc1AMP,Cyclopropanated methyl hydroxy keto meroacid AMP (1 cyclopropane ring),MNXM7227,
chexccoa,Carboxy hexacosanoyl-CoA,MNXM2219,
mmmeroacidcyc1AMP,Cyclopropanated methyl hydroxy methoxy meroacid AMP (1 cyclopropane ring),MNXM7229,
kmeroacidcyc2AMP,Cyclopropanated keto-meroacid AMP (2 cyclopropane rings),MNXM7222,
mmeroacidcyc2AMP,Cyclopropanated methoxy-meroacid AMP (2 cyclopropane rings),MNXM7225,
kmeroacidcyc1ACP,Cyclopropanated keto-meroacid ACP (1 cyclopropane ring),MNXM7220,
mkmeroacidACP,Methyl hydroxy keto meroacid ACP (1 cyclopropane ring),MNXM7526,
mmmeroacidcyc1ACP,Cyclopropanated methyl hydroxy methoxy meroacid ACP (1 cyclopropane ring),MNXM7228,
fdox,Ferredoxin (oxidized) 2[4Fe-4S],MNXM96997,
2dglcn,2-Deoxy-D-gluconate,MNXM3460,OC[C@@H](O)[C@@H](O)[C@H](O)CC([O-])=O
decdr_tb,Decaprenylphosphoryl-beta-D-5-ribose,MNXM92250,
copre8,Cobalt-precorrin 8,MNXM145761,[H][C@]12[C@H](CC([O-])=O)[C@@](C)(CCC([O-])=O)C3=[N+]1[Co--]14N5C([C@@H](CCC([O-])=O)[C@](C)(CC([O-])=O)[C@]25C)=C(C)C2=[N+]1C(C[C@@]1(C)C(C)=C(CCC([O-])=O)C(C3C)=[N+]41)=C(CCC([O-])=O)[C@]2(C)CC([O-])=O
cobya,Cobyrinate,MNXM92210,[H][C@]12[C@H](CC([O-])=O)[C@@](C)(CCC([O-])=O)\C(N1[Co+])=C(C)\C1=N\C(=C/C3=N/C(=C(C)\C4=N[C@]2(C)[C@@](C)(CC([O-])=O)[C@@H]4CCC([O-])=O)/[C@@](C)(CC([O-])=O)[C@@H]3CCC([O-])=O)\C(C)(C)[C@@H]1CCC([O-])=O
copre4,Cobalt-precorrin 4,MNXM2361,CC1OC(=O)C[C@@]2(C)[C@H](CCC([O-])=O)C3=CC4=[N+]5C(=Cc6c(CC([O-])=O)c(CCC([O-])=O)c7CC8=[N+]9C(=C(CC([O-])=O)[C@@]8(C)CCC([O-])=O)C12N3[Co--]59n67)[C@@H](CCC([O-])=O)[C@]4(C)CC([O-])=O
arabinan,Arabinan complex (Mtb),MNXM7081,
agalfragund,Arabinofuranose-galactofuranosyl(30)-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate (M tb),MNXM7082,
hpmdtria,Hepta-methyl dotriacontanoic acid (7 methyl branches),MNXM7414,
hmtria,"Hexa-methyl triacontanoic acid (C30:0, plus 6 methyl branches)",MNXM7421,
pmocta,Penta-methyl octacosanoate,MNXM7626,
tamhexc,Tetra-methyl hexacosanoate,MNXM6448,
hmocta,Hexa-methyl octacosanoate,MNXM7420,
tmhexc,Tri-methyl hexacosanoate,MNXM7836,
dmbhn,Di-methyl behenic acid,MNXM6237,
tamlgnc,Tri-methyl lignoceric acid,MNXM4851,
marach,Methyl arachidic acid,MNXM7524,
tmbhn,Tri-methyl behenic acid,MNXM6457,
dmarach,Di-methyl arachic acid,MNXM7282,
m1ocdca,Methyl octadecanoate,MNXM106625,CCCCCCCCCCCCCCCCCC(=O)OC
4hbzACP,4-hydroxybenzoyl ACP,MNXM6883,
homtta,"10 hydroxy octa-methyl tetracontatricosanoic acid (C34:0, 8 methyl-branched carbons, 1 hydroxylated carbon)",MNXM9649,
4h3npacald,4 Hydroxy 3 Nitro Phenylacetaldehyde C8H11NO,MNXM97102,[H]C(=O)Cc1ccc([O-])c(c1)[N+]([O-])=O
hphaccoa,4 Hydroxyphenylacetyl CoA C29H42N7O18P3S,MNXM37550,CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccc(O)cc1
3dhphaccoa,2 3 Dihydroxy 2 3 dihydrophenylacetyl CoA C29H40N7O19P3S,MNXM148613,
ppoh,1-Propanol,MNXM6396,CCCO
d5kgp,2-Deoxy-5-keto-D-gluconic acid 6-phosphate,MNXM1806,O[C@H](CC([O-])=O)[C@H](O)C(=O)COP([O-])([O-])=O
2d5kg,2d5kg c,MNXM147758,
im4ac,Imidazole-4-acetate,MNXM1330,[O-]C(=O)Cc1c[nH]cn1
im4act,Imidazole-4-acetaldehyde,MNXM1745,O=CCc1c[nH]cn1
isoheluc24,Isoheptadecanoyllipoteichoic acid (n=24),MNXM149083,
isopensu24,Isopentadecanoyllipoteichoic acid (n=24),MNXM149085,
isopeluc24,Isopentadecanoyllipoteichoic acid (n=24),MNXM149085,
anteinsu24,Anteisoheptadecanoyllipoteichoic acid (n=24),MNXM148942,
anteiluc24,Anteisoheptadecanoyllipoteichoic acid (n=24),MNXM148942,
isotensu24,Isotetradecanoyllipoteichoic acid (n=24),MNXM149089,
isoteluc24,Isotetradecanoyllipoteichoic acid (n=24),MNXM149089,
prenoN_ated,Prenol-45n teichoic acid-glucose substituted,MNXM12742,
palminsu24,Palmitoyllipoteichoic acid (n=24),MNXM149155,
myrisluc24,Myristoyllipoteichoic acid (n=24),MNXM149117,
stearnsu24,Stearoyllipoteichoic acid (n=24),MNXM149198,
stearluc24,Stearoyllipoteichoic acid (n=24),MNXM149198,
agpc_EC,Acyl-glycerophosphocholine,MNXM91473,
agpg_EC,Acyl-glycerophosphoglycerol  (E.coli),MNXM4433,
apg_EC,Acyl phosphatidylglycerol (E.coli),MNXM5599,
fuc1p__L,L-Fucose 1-phosphate,MNXM1727,
pa_EC,Phosphatidate  (E.coli),MNXM96054,[O-]P([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O
pgp_EC,Phosphatidylglycerophosphate (Ecoli),MNXM871,O[C@@H](COP([O-])([O-])=O)COP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O
ps_EC,Phosphatidylserine (Ecoli),MNXM91692,
malon,Malonate,MNXM477,[O-]C(=O)CC([O-])=O
mtpp,3-methylthiopropionate,MNXM2782,CSCCC([O-])=O
Pald,Phosphonoacetaldehyde,MNXM803,[H]C(=O)CP(O)([O-])=O
codscl5a,Cobalt-precorrin-5a,MNXM2508,CC1OC(=O)C[C@@]2(C)[C@H](CCC([O-])=O)C3=CC4=[N+]5C(C[C@]6(C)N7C(=CC8=[N+]9C(=C(CC([O-])=O)[C@@]8(C)CCC([O-])=O)C12N3[Co--]579)C(CCC([O-])=O)=C6CC([O-])=O)=C(CCC([O-])=O)[C@]4(C)CC([O-])=O
codscl7,Cobalt-precorrin-7,MNXM47444,[H][C@]12[C@H](CC([O-])=O)[C@@](C)(CCC([O-])=O)C3=[N+]1[Co--]14N5C(=CC6=[N+]1C(C[C@@]1(C)C(C)=C(CCC([O-])=O)C(C3C)=[N+]41)=C(CCC([O-])=O)[C@]6(C)CC([O-])=O)[C@@H](CCC([O-])=O)[C@](C)(CC([O-])=O)[C@]25C
codscl8x,Cobalt-precorrin-8x,MNXM145761,[H][C@]12[C@H](CC([O-])=O)[C@@](C)(CCC([O-])=O)C3=[N+]1[Co--]14N5C([C@@H](CCC([O-])=O)[C@](C)(CC([O-])=O)[C@]25C)=C(C)C2=[N+]1C(C[C@@]1(C)C(C)=C(CCC([O-])=O)C(C3C)=[N+]41)=C(CCC([O-])=O)[C@]2(C)CC([O-])=O
cob2nda,Cob-II-yrinate-a-c-diamide,MNXM148164,
adcobn,Adenosylcobyric-acid,MNXM148036,
udcdp20Oag,Undecaprenyl-diphosphate-O-antigene-20x,MNXM148547,
udcdpgal,Undecaprenyl-diphosphate-galactose,MNXM147330,
